FID,gid,geom,id,ciad,localidade_id,nome,tipo,efetivacao,fir,jurisdicao,latitude_dec,longitude_dec,latitude,longitude,elevacao,elev_uom,tipo_util,cat_sigla,opr,wh,cidade,uf,utc,emenda_n,emenda,airport_pk
airport.3804,3804,MULTIPOINT ((-50.628055555556 -12.800833333333)),7c6f6379-2b40-459c-9fa2-b1fd49b2e991,MT0211,SJQP,Estância Rebog,AD,2018-07-19,SBBS,CINDACTA 1,-12.80083333,-50.62805556, 12 48 03S, 050 37 41W,244,M,PRIV,NAC,VFR DIURNA,HJ,Cocalinho,MT,-4,29/18,2023-03-23,5888
airport.3025,3025,MULTIPOINT ((-53.576111111111 -18.695)),31aa71a1-1c18-472d-a13d-03d0b289b9b0,MS0384,SWMA,Fazenda Córrego do Mato,AD,2018-07-19,SBCW,CINDACTA 2,-18.695,-53.57611111,18 41 42S,053 34 34W,571,M,PRIV,NAC,VFR DIURNA,HJ,Camapuã,MS,-4,29/18,2023-03-23,5697
airport.3359,3359,MULTIPOINT ((-57.668888888889 -11.176111111111)),40102bd3-a3ff-47eb-8fef-06cb3a00aeef,MT0103,SIKX,Fazenda Água Boa,AD,2018-07-19,SBAZ,CINDACTA 4,-11.17611111,-57.66888889,11 10 34S,057 40 08W,249,M,PRIV,NAC,VFR DIURNA,HJ,Juara,MT,-4,29/18,2023-03-23,5699
airport.3522,3522,MULTIPOINT ((-45.330833333333 -9.049166666667)),6320b21f-8718-4483-8126-edfafd464a14,PI0040,SSWG,Fazenda Galiléia,AD,2018-07-19,SBRE,CINDACTA 3,-9.04916667,-45.33083333,09 02 57 S,045 19 51W,615,M,PRIV,NAC,VFR DIURNA,HJ,Baixa Grande do Ribeiro,PI,-3,29/18,2023-03-23,5702
airport.4744,4744,MULTIPOINT ((-55.777777777778 -22.265555555556)),59327a32-e03a-42ac-8e92-9483b69f723e,MS0319,SSOZ,Fazenda Onça Parda,AD,2018-07-19,SBCW,CINDACTA 2,-22.26555556,-55.77777778,22 15 56S,055 46 40W,658,M,PRIV,NAC,VFR DIURNA,HJ,Antônio João,MS,-4,29/18,2023-03-23,5703
airport.1371,1371,MULTIPOINT ((-34.912777777778 -7.046388888889)),60b6b3df-b6dc-476c-ad56-d50c327442dd,PB0016,SNWE,Clube Estância Ouro Verde,AD,2021-10-07,SBRE,CINDACTA 3,-7.04638889,-34.91277778, 07 02 47S, 034 54 46W,76,M,PRIV,NAC,VFR DIURNA,HJ,Santa Rita,PB,-3,41/21,2023-03-23,5706
airport.4081,4081,MULTIPOINT ((-58.143333333333 -9.295277777778)),917ceba7-43db-454c-96b7-099efec314af,MT0405,SWTD,Nova Agropecuária,AD,2018-07-19,SBAZ,CINDACTA 4,-9.29527778,-58.14333333,09 17 43S,058 08 36W,221,M,PRIV,NAC,VFR DIURNA,HJ,Nova Bandeirantes,MT,-4,29/18,2023-03-23,5707
airport.3559,3559,MULTIPOINT ((-54.135833333333 -31.327777777778)),a70cb5b9-b889-4764-9105-3a23f770d1ad,RS0058,SIBK,Aeroclube de Bagé,AD,2018-07-19,SBCW,CINDACTA 2,-31.32777778,-54.13583333,31 19 40S,054 08 09W,222,M,PRIV,NAC,VFR DIURNA,HJ,Bagé,RS,-3,29/18,2023-03-23,5708
airport.3233,3233,MULTIPOINT ((-45.833333333333 -10.678611111111)),1f57817b-fc37-4c0b-8c17-8f73a9f68f44,BA0159,SSHF,Fazenda Gerais,AD,2018-07-19,SBRE,CINDACTA 3,-10.67861111,-45.83333333,10 40 43S,045 50 00W,738,M,PRIV,NAC,VFR DIURNA,HJ,Formosa do Rio Preto,BA,-3,29/18,2023-03-23,5709
airport.4647,4647,MULTIPOINT ((-55.266111111111 -21.494444444444)),5057951b-bdc8-400e-ad7e-0a11d5cc88b7,MS0378,SWHY,Fazenda Irerê,AD,2018-07-19,SBCW,CINDACTA 2,-21.49444444,-55.26611111,21 29 40 S,055 15 58W,454,M,PRIV,NAC,VFR DIURNA,HJ,Maracaju,MS,-4,29/18,2023-03-23,5710
airport.4597,4597,MULTIPOINT ((-56.005555555556 -18.039722222222)),1834181b-6621-4f02-865a-60e2fab427dd,MS0121,SIQO,Fazenda Santa Glória,AD,2018-07-19,SBCW,CINDACTA 2,-18.03972222,-56.00555556,18 02 23S,056 00 20W,139,M,PRIV,NAC,VFR DIURNA,HJ,Corumbá,MS,-4,29/18,2023-03-23,5711
